Date,Open ,High,Low,Close
2017-09-18 14:00:00,1167.47,1167.47,1157.15,1160.83
2017-09-19 09:30:00,1163.44,1164.53,1157.32,1160.18
2017-09-19 10:00:00,1159.99,1168.25,1159.98,1165.71
2017-09-19 12:00:00,1165.73,1169.01,1165.62,1167.03
2017-09-19 14:00:00,1167.04,1167.45,1164.44,1164.9
2017-09-20 09:30:00,1165.01,1165.47,1158.36,1158.84
2017-09-20 10:00:00,1158.8,1159.58,1144.38,1145.56
2017-09-20 12:00:00,1145.57,1148.94,1141.87,1141.98
2017-09-20 14:00:00,1141.72,1148.85,1133.28,1148.63
2017-09-21 09:30:00,1146.48,1147.73,1140.96,1145.15
2017-09-21 10:00:00,1145.14,1145.65,1134.13,1142.17
2017-09-21 12:00:00,1142.2,1146.6,1141.48,1146.31
2017-09-21 14:00:00,1146.35,1147.58,1142.34,1143.84
2017-09-22 09:30:00,1139.44,1148.37,1139.25,1144.72
2017-09-22 10:00:00,1144.77,1149.11,1144.76,1147.99
2017-09-22 12:00:00,1147.98,1149.45,1145.98,1148.74
2017-09-22 14:00:00,1148.76,1151.08,1148.14,1149.51
2017-09-25 09:30:00,1144.47,1144.73,1133.99,1135.03
2017-09-25 10:00:00,1135.05,1141.05,1124.69,1126.17
2017-09-25 12:00:00,1126.24,1129.44,1122.16,1127.44
2017-09-25 14:00:00,1127.47,1128.54,1123.79,1127.05
2017-09-26 09:30:00,1136.13,1138.26,1133.9,1134.05
2017-09-26 10:00:00,1134.12,1136.22,1122.37,1125.97
2017-09-26 12:00:00,1126.0,1132.1,1125.39,1128.05
2017-09-26 14:00:00,1128.06,1128.84,1125.86,1126.43
2017-09-27 09:30:00,1141.09,1144.74,1140.04,1140.68
2017-09-27 10:00:00,1140.69,1144.7,1137.9,1143.75
2017-09-27 12:00:00,1143.77,1149.61,1142.21,1149.58
2017-09-27 14:00:00,1149.55,1157.54,1149.55,1152.96
2017-09-28 09:30:00,1150.22,1155.33,1149.08,1154.58
2017-09-28 10:00:00,1154.51,1157.7,1151.71,1156.46
2017-09-28 12:00:00,1156.48,1160.8,1156.18,1160.42
2017-09-28 14:00:00,1160.42,1162.08,1158.99,1161.7
2017-09-29 09:30:00,1165.49,1166.19,1161.05,1161.39
2017-09-29 10:00:00,1161.42,1169.96,1160.39,1169.96
2017-09-29 12:00:00,1169.99,1172.89,1168.92,1169.98
2017-09-29 14:00:00,1169.98,1172.32,1168.39,1171.57
2017-10-02 09:30:00,1176.61,1181.71,1174.87,1181.68
2017-10-02 10:00:00,1181.69,1184.07,1172.98,1172.98
2017-10-02 12:00:00,1172.95,1177.81,1170.74,1177.02
2017-10-02 14:00:00,1177.05,1178.87,1176.42,1178.72
2017-10-03 09:30:00,1180.29,1180.86,1177.16,1179.97
2017-10-03 10:00:00,1180.12,1185.53,1178.48,1180.46
2017-10-03 12:00:00,1180.5,1182.67,1179.28,1182.06
2017-10-03 14:00:00,1182.07,1183.43,1180.08,1182.4
2017-10-04 09:30:00,1179.66,1181.1,1174.6,1178.98
2017-10-04 10:00:00,1178.95,1182.18,1174.87,1181.07
2017-10-04 12:00:00,1181.06,1183.79,1178.24,1179.65
2017-10-04 14:00:00,1179.67,1185.33,1178.88,1185.25
2017-10-05 09:30:00,1188.57,1189.56,1182.52,1182.83
2017-10-05 10:00:00,1182.77,1185.17,1179.53,1182.88
2017-10-05 12:00:00,1182.87,1187.51,1182.85,1185.53
2017-10-05 14:00:00,1185.51,1188.02,1183.89,1185.91
2017-10-06 09:30:00,1182.01,1186.37,1181.91,1185.92
2017-10-06 10:00:00,1185.88,1189.41,1184.03,1186.91
2017-10-06 12:00:00,1186.92,1191.09,1186.39,1188.07
2017-10-06 14:00:00,1188.06,1191.47,1187.66,1191.21
2017-10-09 09:30:00,1194.95,1197.04,1194.18,1196.74
2017-10-09 10:00:00,1196.68,1201.03,1194.93,1200.94
2017-10-09 12:00:00,1200.93,1201.09,1197.91,1198.4
2017-10-09 14:00:00,1198.42,1200.01,1195.35,1199.8
2017-10-10 09:30:00,1209.5,1210.18,1201.56,1203.1
2017-10-10 10:00:00,1203.11,1203.74,1198.94,1200.0
2017-10-10 12:00:00,1199.97,1201.9,1194.85,1201.13
2017-10-10 14:00:00,1201.14,1207.25,1201.05,1207.2
2017-10-11 09:30:00,1204.9,1209.31,1204.03,1209.31
2017-10-11 10:00:00,1209.33,1210.89,1207.93,1210.72
2017-10-11 12:00:00,1210.76,1213.71,1210.7,1213.33
2017-10-11 14:00:00,1213.33,1215.57,1212.95,1215.12
2017-10-12 09:30:00,1214.13,1218.55,1213.01,1217.85
2017-10-12 10:00:00,1217.85,1217.9,1214.31,1216.27
2017-10-12 12:00:00,1216.27,1218.99,1216.26,1218.1
2017-10-12 14:00:00,1218.09,1219.35,1210.4,1211.08
2017-10-13 09:30:00,1218.84,1220.18,1213.85,1218.42
2017-10-13 10:00:00,1218.37,1222.26,1218.24,1222.26
2017-10-13 12:00:00,1222.27,1223.31,1218.7,1218.76
2017-10-13 14:00:00,1218.74,1221.04,1218.44,1219.28
2017-10-16 09:30:00,1224.51,1224.8,1219.44,1220.99
2017-10-16 10:00:00,1221.02,1222.34,1216.73,1221.46
2017-10-16 12:00:00,1221.45,1224.54,1219.13,1223.82
2017-10-16 14:00:00,1223.83,1225.1,1223.05,1224.97
2017-10-17 09:30:00,1223.17,1223.45,1218.38,1221.79
2017-10-17 10:00:00,1221.75,1223.92,1218.9,1222.1
2017-10-17 12:00:00,1222.07,1222.59,1219.57,1221.65
2017-10-17 14:00:00,1221.63,1225.0,1221.62,1224.07
2017-10-18 09:30:00,1226.78,1229.21,1216.61,1217.56
2017-10-18 10:00:00,1217.55,1218.81,1212.17,1218.21
2017-10-18 12:00:00,1218.19,1228.45,1218.05,1228.38
2017-10-18 14:00:00,1228.37,1230.07,1227.33,1228.17
2017-10-19 09:30:00,1216.45,1218.5,1206.34,1210.21
2017-10-19 10:00:00,1210.12,1223.94,1207.64,1219.78
2017-10-19 12:00:00,1219.78,1222.38,1216.39,1220.81
2017-10-19 14:00:00,1220.81,1225.12,1220.71,1225.06
2017-10-20 09:30:00,1235.44,1237.63,1231.97,1233.74
2017-10-20 10:00:00,1233.85,1236.02,1231.31,1232.94
2017-10-20 12:00:00,1232.94,1236.1,1232.94,1234.3
2017-10-20 14:00:00,1234.32,1235.42,1229.48,1231.1
2017-10-23 09:30:00,1237.33,1239.32,1235.74,1236.43
2017-10-23 10:00:00,1236.42,1240.2,1231.64,1239.3
2017-10-23 12:00:00,1239.41,1243.93,1239.23,1241.76
2017-10-23 14:00:00,1241.76,1241.91,1234.15,1237.23
2017-10-24 09:30:00,1239.67,1242.58,1236.05,1238.2
2017-10-24 10:00:00,1238.22,1243.23,1237.77,1242.86
2017-10-24 12:00:00,1242.85,1246.65,1242.45,1245.72
2017-10-24 14:00:00,1245.72,1247.19,1242.94,1245.6
2017-10-25 09:30:00,1236.64,1242.21,1235.97,1238.42
2017-10-25 10:00:00,1238.45,1242.02,1222.23,1222.83
2017-10-25 12:00:00,1222.86,1229.58,1216.99,1227.99
2017-10-25 14:00:00,1228.0,1231.53,1227.41,1229.2
2017-10-26 09:30:00,1233.98,1237.18,1231.83,1236.06
2017-10-26 10:00:00,1236.01,1237.81,1230.55,1234.51
2017-10-26 12:00:00,1234.49,1237.85,1234.22,1237.65
2017-10-26 14:00:00,1237.66,1239.57,1236.73,1236.98
2017-10-27 09:30:00,1248.36,1248.82,1242.34,1242.74
2017-10-27 10:00:00,1242.62,1251.48,1239.98,1251.48
2017-10-27 12:00:00,1251.51,1260.7,1251.38,1260.7
2017-10-27 14:00:00,1260.71,1264.66,1260.41,1263.2
2017-10-30 09:30:00,1261.51,1269.59,1260.32,1268.75
2017-10-30 10:00:00,1268.73,1270.84,1264.64,1266.19
2017-10-30 12:00:00,1266.16,1266.16,1258.91,1262.42
2017-10-30 14:00:00,1262.43,1267.02,1262.41,1265.97
2017-10-31 09:30:00,1265.18,1273.1,1265.18,1268.33
2017-10-31 10:00:00,1268.35,1279.32,1266.97,1277.21
2017-10-31 12:00:00,1277.21,1277.21,1277.21,1277.21
2017-10-31 14:00:00,1277.21,1277.21,1277.21,1277.21
2017-11-06 09:30:00,1314.13,1318.32,1308.21,1308.89
2017-11-06 11:00:00,1308.83,1310.99,1302.24,1310.61
2017-11-06 13:00:00,1310.6,1315.43,1309.9,1314.5
2017-11-06 15:00:00,1314.54,1317.89,1314.21,1317.6
2017-11-07 09:30:00,1314.69,1319.22,1312.12,1314.55
2017-11-07 11:00:00,1314.6,1317.79,1308.01,1309.6
2017-11-07 13:00:00,1309.59,1313.99,1308.99,1313.73
2017-11-07 15:00:00,1313.72,1316.54,1312.14,1316.47
2017-11-08 09:30:00,1314.33,1317.32,1310.36,1316.86
2017-11-08 11:00:00,1316.85,1319.12,1312.97,1317.22
2017-11-08 13:00:00,1317.25,1320.82,1315.33,1320.7
2017-11-08 15:00:00,1320.71,1321.9,1319.72,1320.9
2017-11-09 09:30:00,1306.1,1306.45,1291.44,1301.47
2017-11-09 11:00:00,1301.46,1301.59,1278.69,1284.46
2017-11-09 13:00:00,1284.57,1291.89,1282.06,1290.06
2017-11-09 15:00:00,1290.01,1295.43,1289.21,1294.61
2017-11-10 09:30:00,1298.35,1302.68,1295.37,1299.54
2017-11-10 11:00:00,1299.53,1302.52,1298.02,1299.47
2017-11-10 13:00:00,1299.45,1303.25,1298.95,1302.97
2017-11-10 15:00:00,1302.98,1303.98,1300.82,1302.91
2017-11-13 09:30:00,1297.5,1305.23,1296.42,1303.81
2017-11-13 11:00:00,1303.77,1306.68,1303.15,1304.04
2017-11-13 13:00:00,1304.05,1307.78,1303.33,1307.15
2017-11-13 15:00:00,1307.1,1308.13,1305.39,1306.51
2017-11-14 09:30:00,1301.83,1308.54,1298.47,1302.14
2017-11-14 11:00:00,1302.13,1305.59,1297.02,1297.85
2017-11-14 13:00:00,1297.87,1302.08,1295.41,1301.13
2017-11-14 15:00:00,1301.12,1305.46,1301.12,1305.02
2017-11-15 09:30:00,1296.02,1296.46,1283.71,1295.22
2017-11-15 11:00:00,1295.24,1298.95,1293.69,1296.32
2017-11-15 13:00:00,1296.34,1298.22,1293.74,1296.66
2017-11-15 15:00:00,1296.65,1297.39,1296.64,1297.24
2017-11-20 09:30:00,1312.84,1320.24,1311.35,1319.47
2017-11-20 11:00:00,1319.56,1324.46,1318.94,1322.17
2017-11-20 13:00:00,1322.21,1324.77,1320.38,1320.63
2017-11-20 15:00:00,1320.75,1323.18,1320.22,1322.71
2017-11-21 09:30:00,1329.07,1338.92,1327.77,1335.82
2017-11-21 11:00:00,1335.85,1337.47,1334.98,1336.76
2017-11-21 13:00:00,1336.75,1338.41,1336.16,1337.53
2017-11-21 15:00:00,1337.52,1338.15,1335.88,1337.93
2017-11-22 09:30:00,1339.69,1340.47,1330.46,1331.59
2017-11-22 11:00:00,1331.6,1332.38,1328.23,1329.43
2017-11-22 13:00:00,1329.42,1330.46,1327.04,1328.97
2017-11-22 15:00:00,1328.96,1331.13,1327.79,1329.12
2017-11-24 09:30:00,1333.56,1338.19,1333.03,1335.79
2017-11-24 11:00:00,1335.77,1342.05,1335.77,1341.66
2017-11-27 09:30:00,1329.58,1331.46,1322.22,1330.38
2017-11-27 11:00:00,1330.39,1330.95,1322.81,1326.88
2017-11-27 13:00:00,1326.97,1328.7,1326.53,1327.76
2017-11-27 15:00:00,1327.73,1327.75,1323.93,1324.11
2017-11-28 09:30:00,1326.28,1326.31,1319.03,1319.56
2017-11-28 11:00:00,1319.56,1325.01,1319.47,1325.0
2017-11-28 13:00:00,1325.18,1326.46,1316.14,1322.63
2017-11-28 15:00:00,1322.63,1325.3,1321.43,1323.15
2017-11-29 09:30:00,1319.92,1320.87,1270.28,1270.58
2017-11-29 11:00:00,1270.73,1274.91,1252.38,1267.13
2017-11-29 13:00:00,1267.09,1277.02,1262.17,1263.36
2017-11-29 15:00:00,1263.44,1267.12,1259.92,1264.97
2017-11-30 09:30:00,1274.95,1284.84,1263.57,1278.29
2017-11-30 11:00:00,1278.26,1283.32,1273.69,1275.7
2017-11-30 13:00:00,1275.7,1279.67,1273.53,1273.54
2017-11-30 15:00:00,1273.56,1274.14,1269.17,1272.37
2017-12-01 09:30:00,1262.68,1265.49,1247.41,1257.97
2017-12-01 11:00:00,1258.01,1260.56,1227.32,1248.38
2017-12-01 13:00:00,1248.21,1255.37,1247.01,1252.2
2017-12-01 15:00:00,1252.23,1259.77,1250.45,1258.22
2017-12-04 09:30:00,1268.18,1268.66,1221.1,1226.16
2017-12-04 11:00:00,1225.86,1242.24,1220.69,1238.01
2017-12-04 13:00:00,1238.07,1242.97,1233.06,1233.39
2017-12-04 15:00:00,1233.34,1233.34,1226.61,1228.1
2017-12-05 09:30:00,1221.24,1247.37,1213.53,1244.51
2017-12-05 11:00:00,1244.52,1251.35,1234.1,1234.98
2017-12-05 13:00:00,1235.01,1237.88,1226.18,1228.44
2017-12-05 15:00:00,1228.39,1233.35,1227.3,1228.44
2017-12-06 09:30:00,1217.28,1230.65,1211.49,1226.26
2017-12-06 11:00:00,1226.18,1228.71,1223.46,1227.15
2017-12-06 13:00:00,1227.29,1234.3,1225.5,1230.45
2017-12-06 15:00:00,1230.71,1233.46,1230.23,1232.17
2017-12-07 09:30:00,1243.75,1247.23,1237.13,1246.61
2017-12-07 11:00:00,1246.63,1248.44,1242.98,1246.88
2017-12-07 13:00:00,1246.91,1247.68,1236.63,1240.61
2017-12-07 15:00:00,1240.63,1245.49,1239.64,1244.48
2017-12-08 09:30:00,1255.42,1259.63,1248.95,1251.48
2017-12-08 11:00:00,1251.46,1251.56,1242.05,1244.5
2017-12-08 13:00:00,1244.51,1245.46,1237.24,1239.44
2017-12-08 15:00:00,1239.45,1240.48,1237.44,1238.02
2017-12-11 09:30:00,1238.57,1248.81,1236.71,1238.67
2017-12-11 11:00:00,1238.74,1244.94,1236.93,1241.65
2017-12-11 13:00:00,1241.66,1242.85,1237.38,1242.77
2017-12-11 15:00:00,1242.77,1245.69,1241.19,1245.55
2017-12-12 09:30:00,1240.69,1241.62,1232.25,1237.37
2017-12-12 11:00:00,1237.36,1240.4,1235.84,1236.74
2017-12-12 13:00:00,1236.75,1237.91,1232.2,1236.64
2017-12-12 15:00:00,1236.63,1236.93,1232.34,1233.44
2017-12-13 09:30:00,1238.59,1244.56,1237.57,1239.04
2017-12-13 11:00:00,1239.03,1239.2,1233.1,1234.86
2017-12-13 13:00:00,1234.85,1238.0,1233.09,1236.72
2017-12-13 15:00:00,1236.71,1236.85,1232.67,1233.09
2017-12-14 09:30:00,1235.42,1239.17,1229.31,1238.35
2017-12-14 11:00:00,1238.32,1240.37,1236.29,1238.69
2017-12-14 13:00:00,1238.69,1238.82,1231.42,1234.6
2017-12-14 15:00:00,1234.59,1234.66,1231.28,1232.51
2017-12-15 09:30:00,1234.59,1242.01,1231.99,1240.77
2017-12-15 11:00:00,1240.77,1253.14,1240.77,1251.45
2017-12-15 13:00:00,1251.53,1254.6,1249.8,1251.62
2017-12-15 15:00:00,1251.64,1254.49,1247.83,1251.24
2017-12-18 09:30:00,1262.84,1271.37,1259.78,1269.55
2017-12-18 11:00:00,1269.56,1277.98,1268.24,1277.44
2017-12-18 13:00:00,1277.43,1277.44,1273.45,1275.92
2017-12-18 15:00:00,1275.92,1278.31,1274.93,1278.16
2017-12-19 09:30:00,1277.04,1281.06,1273.55,1275.86
2017-12-19 11:00:00,1275.88,1276.8,1269.82,1274.47
2017-12-19 13:00:00,1274.45,1278.27,1273.01,1273.64
2017-12-19 15:00:00,1273.62,1277.59,1270.94,1276.78
2017-12-20 09:30:00,1289.36,1291.33,1274.69,1278.1
2017-12-20 11:00:00,1278.11,1289.98,1277.53,1287.49
2017-12-20 13:00:00,1287.54,1290.21,1284.57,1285.26
2017-12-20 15:00:00,1285.27,1286.39,1283.13,1285.77
2017-12-21 09:30:00,1286.42,1287.21,1275.43,1275.5
2017-12-21 11:00:00,1275.53,1281.43,1275.28,1278.54
2017-12-21 13:00:00,1278.56,1280.12,1274.01,1275.05
2017-12-21 15:00:00,1275.03,1275.55,1270.53,1272.1
2017-12-22 09:30:00,1268.95,1270.05,1263.08,1268.29
2017-12-22 11:00:00,1268.27,1268.56,1265.97,1268.09
2017-12-22 13:00:00,1268.09,1272.11,1268.03,1269.82
2017-12-22 15:00:00,1269.82,1271.91,1269.3,1271.34
2017-12-26 09:30:00,1256.09,1257.55,1248.46,1253.45
2017-12-26 11:00:00,1253.46,1259.71,1252.84,1258.39
2017-12-26 13:00:00,1258.38,1259.43,1257.77,1258.53
2017-12-26 15:00:00,1258.54,1259.61,1258.02,1258.96
2017-12-27 09:30:00,1259.84,1269.22,1258.63,1265.37
2017-12-27 11:00:00,1265.36,1265.82,1261.54,1263.06
2017-12-27 13:00:00,1263.03,1263.88,1262.08,1262.42
2017-12-27 15:00:00,1262.43,1263.55,1261.66,1263.13
2017-12-28 09:30:00,1268.74,1269.24,1264.77,1267.74
2017-12-28 11:00:00,1267.73,1268.49,1266.78,1268.06
2017-12-28 13:00:00,1268.06,1268.07,1264.97,1264.97
2017-12-28 15:00:00,1264.99,1266.58,1264.15,1266.12
2017-12-29 09:30:00,1267.45,1268.62,1260.05,1260.6
2017-12-29 11:00:00,1260.63,1263.18,1258.98,1262.37
2017-12-29 13:00:00,1262.35,1263.24,1259.94,1260.0
2017-12-29 15:00:00,1259.98,1260.65,1253.26,1253.45
2018-01-02 09:30:00,1261.03,1278.93,1258.77,1278.67
2018-01-02 11:00:00,1278.66,1281.89,1277.51,1278.23
2018-01-02 13:00:00,1278.24,1282.73,1278.09,1282.36
2018-01-02 15:00:00,1282.31,1287.74,1282.27,1287.57
2018-01-03 09:30:00,1291.66,1303.93,1291.29,1300.41
2018-01-03 11:00:00,1300.41,1305.63,1298.37,1303.91
2018-01-03 13:00:00,1303.94,1307.96,1300.68,1306.66
2018-01-03 15:00:00,1306.67,1310.37,1305.21,1309.48
2018-01-04 09:30:00,1315.27,1321.11,1306.37,1318.12
2018-01-04 11:00:00,1318.13,1321.02,1316.59,1317.36
2018-01-04 13:00:00,1317.31,1318.78,1316.17,1316.91
2018-01-04 15:00:00,1316.92,1318.52,1315.94,1317.22
2018-01-05 09:30:00,1321.17,1326.11,1316.13,1325.08
2018-01-05 11:00:00,1325.08,1329.52,1323.99,1328.03
2018-01-05 13:00:00,1328.01,1330.31,1326.2,1326.93
2018-01-05 15:00:00,1326.93,1327.23,1323.87,1325.56
2018-01-08 09:30:00,1323.45,1332.61,1321.97,1331.65
2018-01-08 11:00:00,1331.42,1337.04,1331.14,1335.2
2018-01-08 13:00:00,1335.23,1339.37,1335.08,1335.73
2018-01-08 15:00:00,1335.75,1336.72,1334.57,1335.23
2018-01-09 09:30:00,1335.07,1337.11,1320.82,1323.55
2018-01-09 11:00:00,1323.59,1329.12,1321.12,1324.97
2018-01-09 13:00:00,1325.02,1327.57,1324.86,1327.45
2018-01-09 15:00:00,1327.32,1327.97,1322.22,1322.47
2018-01-10 09:30:00,1306.83,1312.01,1296.1,1298.2
2018-01-10 11:00:00,1298.24,1306.49,1298.06,1305.99
2018-01-10 13:00:00,1306.0,1310.16,1303.18,1306.38
2018-01-10 15:00:00,1306.35,1307.46,1303.28,1306.0
2018-01-11 09:30:00,1309.35,1312.52,1305.2,1310.53
2018-01-11 11:00:00,1310.55,1314.84,1310.43,1314.45
2018-01-11 13:00:00,1314.49,1314.54,1311.2,1312.34
2018-01-11 15:00:00,1312.31,1314.33,1311.72,1314.13
2018-01-12 09:30:00,1315.03,1322.97,1310.78,1321.67
2018-01-12 11:00:00,1321.72,1323.04,1318.96,1322.45
2018-01-12 13:00:00,1322.51,1323.79,1319.92,1322.6
2018-01-12 15:00:00,1322.59,1324.24,1320.65,1321.67
2018-01-16 09:30:00,1334.53,1340.96,1334.44,1338.66
2018-01-16 11:00:00,1338.65,1338.65,1332.67,1333.36
2018-01-16 13:00:00,1333.39,1335.83,1318.54,1322.25
2018-01-16 15:00:00,1322.28,1328.63,1322.19,1326.12
2018-01-17 09:30:00,1338.07,1346.87,1336.98,1346.66
2018-01-17 11:00:00,1346.71,1355.58,1344.83,1355.56
2018-01-17 13:00:00,1355.58,1361.71,1349.88,1361.48
2018-01-17 15:00:00,1361.47,1366.1,1361.47,1364.22
2018-01-18 09:30:00,1363.47,1377.17,1362.51,1372.1
2018-01-18 11:00:00,1372.0,1373.41,1366.12,1369.86
2018-01-18 13:00:00,1369.96,1374.04,1368.27,1372.93
2018-01-18 15:00:00,1372.94,1373.59,1369.62,1370.58
2018-01-19 09:30:00,1375.94,1378.16,1363.88,1365.88
2018-01-19 11:00:00,1365.88,1374.02,1365.16,1371.79
2018-01-19 13:00:00,1371.77,1373.2,1370.0,1370.55
2018-01-19 15:00:00,1370.53,1374.08,1370.07,1371.85
2018-01-22 09:30:00,1372.58,1374.62,1367.64,1372.33
2018-01-22 11:00:00,1372.33,1378.53,1372.23,1377.4
2018-01-22 13:00:00,1377.41,1380.52,1376.83,1378.18
2018-01-22 15:00:00,1378.17,1382.26,1378.14,1382.22
2018-01-23 09:30:00,1386.59,1390.82,1383.18,1390.2
2018-01-23 11:00:00,1390.17,1392.76,1387.9,1388.95
2018-01-23 13:00:00,1388.98,1390.0,1384.36,1386.83
2018-01-23 15:00:00,1386.84,1393.4,1385.21,1393.35
2018-01-24 09:30:00,1373.79,1383.72,1371.08,1378.49
2018-01-24 11:00:00,1378.48,1379.68,1358.78,1359.75
2018-01-24 13:00:00,1359.79,1365.32,1351.73,1364.2
2018-01-24 15:00:00,1364.23,1364.71,1359.82,1360.85
2018-01-25 09:30:00,1376.24,1379.27,1354.87,1359.26
2018-01-25 11:00:00,1359.37,1362.73,1348.73,1348.97
2018-01-25 13:00:00,1348.94,1353.23,1341.05,1342.53
2018-01-25 15:00:00,1342.75,1343.41,1337.62,1337.63
2018-01-26 09:30:00,1357.39,1368.48,1355.41,1367.32
2018-01-26 11:00:00,1367.41,1370.56,1362.3,1365.72
2018-01-26 13:00:00,1365.74,1374.52,1365.74,1372.33
2018-01-26 15:00:00,1372.33,1380.8,1371.51,1380.75
2018-01-29 09:30:00,1372.72,1375.88,1365.09,1365.5
2018-01-29 11:00:00,1365.49,1375.1,1362.22,1374.58
2018-01-29 13:00:00,1374.65,1376.35,1370.24,1371.22
2018-01-29 15:00:00,1371.3,1388.29,1366.11,1378.57
2018-01-30 09:30:00,1354.82,1365.47,1349.92,1363.53
2018-01-30 11:00:00,1363.54,1366.28,1352.28,1353.94
2018-01-30 13:00:00,1354.01,1356.67,1348.94,1349.95
2018-01-30 15:00:00,1349.71,1355.7,1349.3,1350.23
2018-01-31 09:30:00,1367.64,1370.9,1362.17,1362.88
2018-01-31 11:00:00,1362.92,1363.48,1357.54,1359.92
2018-01-31 13:00:00,1359.9,1362.46,1355.48,1358.79
2018-01-31 15:00:00,1358.8,1364.87,1354.13,1361.74
2018-02-01 09:30:00,1352.53,1374.87,1352.53,1370.65
2018-02-01 11:00:00,1370.61,1371.38,1360.48,1362.31
2018-02-01 13:00:00,1362.3,1365.7,1357.31,1360.36
2018-02-01 15:00:00,1360.36,1360.82,1349.9,1355.07
2018-02-02 09:30:00,1341.27,1344.47,1323.4,1337.25
2018-02-02 11:00:00,1337.24,1339.27,1330.63,1335.37
2018-02-02 13:00:00,1335.32,1335.47,1325.24,1326.86
2018-02-02 15:00:00,1326.83,1327.51,1317.79,1317.79
2018-02-05 09:30:00,1303.05,1328.07,1299.22,1317.58
2018-02-05 11:00:00,1317.61,1318.49,1303.19,1308.38
2018-02-05 13:00:00,1308.36,1308.36,1281.24,1282.24
2018-02-05 15:00:00,1282.2,1284.8,1253.09,1255.59
2018-02-06 09:30:00,1241.57,1290.0,1238.64,1263.99
2018-02-06 11:00:00,1264.14,1286.82,1257.5,1278.69
2018-02-06 13:00:00,1278.68,1287.92,1265.4,1287.74
2018-02-06 15:00:00,1287.61,1302.39,1287.45,1301.13
2018-02-07 09:30:00,1287.89,1301.12,1284.24,1298.58
2018-02-07 11:00:00,1298.78,1303.83,1288.58,1288.59
2018-02-07 13:00:00,1288.69,1290.8,1275.49,1280.37
2018-02-07 15:00:00,1280.39,1287.88,1272.57,1272.58
2018-02-08 09:30:00,1277.84,1280.17,1242.66,1248.68
2018-02-08 11:00:00,1249.03,1256.3,1225.76,1230.64
2018-02-08 13:00:00,1230.83,1251.65,1228.29,1236.88
2018-02-08 15:00:00,1236.94,1240.67,1218.76,1218.76
2018-02-09 09:30:00,1246.86,1250.95,1220.27,1227.96
2018-02-09 11:00:00,1228.02,1238.89,1204.01,1220.92
2018-02-09 13:00:00,1220.84,1250.1,1203.66,1241.55
2018-02-09 15:00:00,1241.26,1263.41,1231.02,1254.41
2018-02-12 09:30:00,1268.29,1282.55,1259.64,1269.63
2018-02-12 11:00:00,1269.61,1278.31,1263.17,1272.88
2018-02-12 13:00:00,1273.15,1284.86,1268.38,1281.35
2018-02-12 15:00:00,1281.55,1287.15,1274.33,1279.35
2018-02-13 09:30:00,1270.77,1276.65,1267.69,1273.25
2018-02-13 11:00:00,1273.2,1273.2,1266.61,1268.37
2018-02-13 13:00:00,1268.35,1279.88,1268.35,1277.52
2018-02-13 15:00:00,1277.43,1279.03,1274.63,1278.73
2018-02-14 09:30:00,1270.7,1294.46,1269.91,1291.05
2018-02-14 11:00:00,1291.08,1295.63,1288.18,1295.5
2018-02-14 13:00:00,1295.51,1305.45,1295.01,1301.81
2018-02-14 15:00:00,1301.84,1309.05,1301.84,1306.92
2018-02-15 09:30:00,1316.43,1319.16,1293.08,1293.08
2018-02-15 11:00:00,1292.62,1310.35,1291.78,1310.14
2018-02-15 13:00:00,1310.19,1317.05,1308.76,1315.36
2018-02-15 15:00:00,1315.45,1322.81,1315.45,1322.81
2018-02-16 09:30:00,1318.16,1331.22,1317.73,1326.38
2018-02-16 11:00:00,1326.35,1334.31,1325.27,1330.19
2018-02-16 13:00:00,1330.29,1331.34,1319.42,1325.71
2018-02-16 15:00:00,1325.7,1326.0,1318.01,1318.27
2018-02-20 09:30:00,1314.01,1342.13,1313.97,1337.29
2018-02-20 11:00:00,1337.38,1353.36,1337.38,1346.78
2018-02-20 13:00:00,1346.71,1349.18,1340.54,1340.8
2018-02-20 15:00:00,1340.79,1343.77,1333.15,1341.46
2018-02-21 09:30:00,1345.97,1346.7,1335.02,1340.54
2018-02-21 11:00:00,1340.58,1343.53,1334.53,1337.67
2018-02-21 13:00:00,1337.79,1349.41,1337.79,1341.21
2018-02-21 15:00:00,1341.31,1341.37,1324.79,1325.65
2018-02-22 09:30:00,1330.21,1334.49,1324.0,1329.36
2018-02-22 11:00:00,1329.36,1336.34,1326.35,1327.53
2018-02-22 13:00:00,1327.43,1329.79,1319.27,1322.64
2018-02-22 15:00:00,1322.73,1326.25,1318.51,1322.11
2018-02-23 09:30:00,1336.72,1340.77,1332.34,1335.95
2018-02-23 11:00:00,1336.03,1340.3,1336.03,1339.32
2018-02-23 13:00:00,1339.3,1346.29,1336.23,1345.51
2018-02-23 15:00:00,1345.52,1351.04,1345.52,1351.04
2018-02-26 09:30:00,1360.09,1366.65,1359.19,1360.95
2018-02-26 11:00:00,1360.96,1372.16,1360.01,1371.75
2018-02-26 13:00:00,1371.74,1377.15,1368.97,1375.51
2018-02-26 15:00:00,1375.5,1380.27,1375.33,1380.15
2018-02-27 09:30:00,1379.01,1397.99,1378.84,1384.35
2018-02-27 11:00:00,1384.4,1388.28,1375.21,1385.69
2018-02-27 13:00:00,1385.7,1388.0,1378.79,1381.62
2018-02-27 15:00:00,1381.59,1382.26,1374.91,1374.91
