Date,Open,High,Low,Close,Volume
5/8/2018,515.75,528.02,515.75,519.93,634057
5/9/2018,522.58,532.47,522.15,531.35,475172
5/10/2018,532.04,539.1,531.16,536.26,527478
5/11/2018,537.75,542.27,535.19,540.43,395693
5/14/2018,541.99,544.58,536.1,539.76,415495
5/15/2018,535.95,538.65,530.75,533.21,461153
5/16/2018,534.29,537.43,530.27,533.9,474855
5/17/2018,534,537.01,531,535.58,365729
5/18/2018,536.28,539.92,534.42,538.49,518719
5/21/2018,542,547.98,542,543.48,359081
5/22/2018,546.44,549.58,545.86,546.88,406234
5/23/2018,541.72,542.79,533.75,542.66,377715
5/24/2018,542.94,542.94,534.68,540.83,413054
5/25/2018,537.14,540.32,535.94,539.61,290043
5/29/2018,534.75,537.82,518.03,524.26,714247
5/30/2018,527.31,535.29,526.07,534.29,404142
5/31/2018,534.62,538.86,530.74,534.23,542951
6/1/2018,540.65,542.91,536.14,539.06,446690
6/4/2018,543.54,543.93,538.16,540.67,417320
6/5/2018,539.46,539.88,531.05,534.38,495029
6/6/2018,536.82,551.86,535.75,551.86,682131
6/7/2018,555,557,546.7,549.14,428389
6/8/2018,547.54,549.64,544.32,549.41,370535
6/11/2018,550.77,552.5,546.2,549.06,391803
6/12/2018,551.89,552.35,543.49,547.11,425192
6/13/2018,546.37,547.52,530.32,532.17,839577
6/14/2018,531.43,532.96,522.15,523.36,989460
6/15/2018,520.82,525.74,516,524.52,753060
6/18/2018,524,528.29,519.07,527.54,483477
6/19/2018,522.23,528.34,519.07,526.61,448469
6/20/2018,528.13,530.58,526.07,526.58,346079
6/21/2018,527.3,529.17,520.29,524.98,571007
6/22/2018,529.9,529.9,522.51,522.74,524851
6/25/2018,520.01,520.88,509.22,515.14,666047
6/26/2018,515.99,515.99,507.72,510.85,740157
6/27/2018,510.46,516.95,503.53,503.53,558160
6/28/2018,503.47,505.68,497.34,501.77,636723
6/29/2018,508.19,511.83,498.72,499.04,701836
7/2/2018,494.06,499.52,490.57,499.52,564025
7/3/2018,502.56,503.31,490.91,491.29,307516
7/5/2018,498.94,498.94,488.61,491.98,514115
7/6/2018,491.48,497.04,488.01,491.69,556315
7/9/2018,494.95,505.18,493.94,504.1,748504
7/10/2018,504.92,510.91,502.94,504.93,485082
7/11/2018,499.88,505.93,499.62,502.9,468581
7/12/2018,506.47,507.13,498.05,506.67,574547
7/13/2018,512.23,512.5,504.43,507.09,786543
7/16/2018,500,506.45,497.78,503.96,1212865
7/17/2018,501.3,505.96,501.26,504.88,758945
7/18/2018,504.92,511.62,504.88,510.85,487580
7/19/2018,507.79,510.31,502.04,504.89,684258
7/20/2018,501.6,504.83,501.02,502.78,812517
7/23/2018,502.1,511.28,502.1,508.51,646724
7/24/2018,511.88,513,506.64,508.89,688273
7/25/2018,507.93,512.86,503.11,512.49,492636
7/26/2018,512.71,512.71,504.8,505.11,407614
7/27/2018,505.67,506.42,500.05,502.92,571576
7/30/2018,503.7,504.45,498.44,500.18,492160
7/31/2018,503.41,505.28,500.7,502.76,512898
8/1/2018,505.19,509.87,476.57,479.45,1716609
8/2/2018,474.28,475.81,467.15,475.31,1637706
8/3/2018,476.12,484.92,475.53,482.4,824120
8/6/2018,482.39,486.14,479.09,483.46,639336
8/7/2018,485.82,494.91,484.56,487.46,1000904
8/8/2018,486.04,489.38,484.51,487.05,535163
8/9/2018,486.36,487,483.51,484.1,634575
8/10/2018,479.08,483.63,475.33,478.95,646637
8/13/2018,479.14,481.35,473.63,475.39,382733
8/14/2018,476.54,478.6,474,477.21,408575
8/15/2018,472.98,475.01,466.01,470.82,721053
8/16/2018,473.43,480.72,472.29,474.61,681636
8/17/2018,474.29,475.59,470.76,474.15,472791
8/20/2018,476.45,477.02,473.77,475.56,465488
8/21/2018,474.5,477.58,473.68,474.93,640139
8/22/2018,474.62,479.75,472.77,478.02,603529
8/23/2018,477.2,478.1,470.08,470.46,579160
8/24/2018,473.65,477.66,470.51,477.51,580759
8/27/2018,478.94,487.06,478.94,483.61,606968
8/28/2018,483.89,485.4,481.85,483.35,517395
8/29/2018,483.88,486.21,477.75,485.22,634603
8/30/2018,484.12,485.51,472.86,475.27,559807
8/31/2018,473.77,479.81,473.36,479.06,506658
9/4/2018,476.23,478.78,471.22,475.78,499829
9/5/2018,475.17,480.94,474.5,478.24,544673
9/6/2018,476.57,477.56,469.98,471.96,670865
9/7/2018,470.31,472.38,468.42,471.44,666426
9/10/2018,475.01,478,471.97,473.75,452965
9/11/2018,471.96,473.23,468.49,471.13,495438
9/12/2018,471,473.04,468.92,470.01,579783
9/13/2018,473.21,474.45,467.3,468.98,528587
9/14/2018,470.39,478.74,470.39,476.06,416701
9/17/2018,477.01,477.01,469.6,470.9,443296
9/18/2018,472.79,475.01,469.04,472.2,557470
9/19/2018,473.7,485.51,473.11,483.54,418666
9/20/2018,486.73,492,483.07,487.14,480385
9/21/2018,489.48,489.55,484.79,487.61,700128
9/24/2018,485.47,487,479.57,482.07,433587
9/25/2018,484.16,485.17,477.37,479.09,382798
9/26/2018,480.98,481.64,474.32,474.83,416837
9/27/2018,476.82,481.46,473.7,477.89,344350
9/28/2018,474.52,477.51,470.66,471.33,532182
10/1/2018,474.36,477.11,471.36,473.47,395535
10/2/2018,472.69,477.89,471.26,477.21,363711
10/3/2018,480.86,481.74,472.33,474.37,645783
10/4/2018,474.69,479.48,470.5,474.15,917225
10/5/2018,476.3,482.48,470.12,470.86,712008
10/8/2018,477,477,467.13,471.46,560439
10/9/2018,470.98,470.98,459.08,459.71,875420
10/10/2018,457.01,458.43,426.25,426.76,2075317
10/11/2018,424.14,427.88,415.35,417.68,1737115
10/12/2018,431,437.47,420.21,427.7,1593427
10/15/2018,427.74,431.29,422.84,426.94,992928
10/16/2018,410,416.36,402.59,408,2053512
10/17/2018,405.62,417.93,405.14,411.85,1821057
10/18/2018,410.36,412.43,399,399.87,1735801
10/19/2018,400.2,408.31,399.48,401.65,1029149
10/22/2018,403.12,404.84,392.21,392.36,1036044
10/23/2018,383.98,391.26,376.31,387.49,1300480
10/24/2018,388.09,388.53,378.08,378.66,1229815
10/25/2018,380.8,396.68,380.22,391.96,1393000
10/26/2018,386.16,391.86,383.09,386.93,1006298
10/29/2018,393.59,397.92,384.16,390.65,952621
10/30/2018,392.38,406.21,390.86,403.83,1489686
10/31/2018,408.86,417.28,406.72,411.42,1415348
11/1/2018,413.74,417.27,410.07,412.99,1021638
11/2/2018,416.97,419.18,405.98,409.76,869930
11/5/2018,409.53,412.62,408.25,411,761435
11/6/2018,412.4,413.98,410.32,413.43,882125
11/7/2018,417.61,425,410.33,424.73,1078331
11/8/2018,421.63,425.4,419.7,421.39,698811
11/9/2018,413,419.63,408.95,413.95,617091
11/12/2018,412.95,412.95,404.81,405.42,577461
11/13/2018,408.78,414,406.46,407.31,582866
11/14/2018,410.52,412.95,397.35,401.98,746887
11/15/2018,397.21,407.78,394.73,406.88,685190
11/16/2018,404.15,411.29,400.47,411,738109
11/19/2018,410.1,412.24,401.61,407.78,725468
11/20/2018,400.9,408.45,397.24,402.92,632255
11/21/2018,408.04,412.35,403.27,407.62,673909
11/23/2018,403.66,410.9,403.33,406.61,299359
11/26/2018,413.14,424.22,411.45,418.49,815024
11/27/2018,415.25,417.6,413.95,417.16,626001
11/28/2018,421.65,427.71,414.02,427.27,701485
11/29/2018,425,427.19,418.71,422.94,616002
11/30/2018,421.3,428.01,419,428.01,1066427
12/3/2018,436.79,438.26,430.34,434.87,998596
12/4/2018,432.33,432.91,404.43,408.75,859733
12/6/2018,399.78,400.44,381.39,400.23,1383501
12/7/2018,400.82,409.83,392.16,393.1,969704
12/10/2018,390.88,394.45,379.65,393.26,876175
12/11/2018,400.23,401.09,382.05,385.66,793716
12/12/2018,392.54,397.7,388.62,390.07,736918
12/13/2018,392.18,392.4,384.49,387.27,595185
12/14/2018,383.03,389.27,380.64,382.3,678747
12/17/2018,380,389,376.45,378.25,900570
12/18/2018,381.74,388.78,379.8,383.35,997094
12/19/2018,381.65,388.38,369.34,372.19,997406
12/20/2018,369.27,377.96,368.45,371.67,1107218
12/21/2018,371.36,382.13,367.46,369.16,1722782
12/24/2018,365.13,370.97,360.79,361.77,499019
12/26/2018,364.27,381.45,360.94,381.23,873411
12/27/2018,376.57,387.96,372.55,387.8,784048
12/28/2018,391.93,394.26,385.53,388.23,619131
12/31/2018,389.15,393.85,385.85,392.82,612340
1/2/2019,386.28,391.16,385.1,389.42,926981
1/3/2019,385.03,386.55,377.28,377.98,781082
1/4/2019,385.17,392.93,381.99,391.82,647807
1/7/2019,390.94,398.18,389.42,392.91,714596
1/8/2019,397.76,400.85,393.6,397.91,642949
1/9/2019,399.5,403.15,395.3,400.19,640547
1/10/2019,399.12,400.92,395.22,399.5,487124
1/11/2019,395.01,399.63,389.67,397.91,706493
1/14/2019,392.87,399.95,391.11,396.42,919688
1/15/2019,396.55,401.12,393.4,400.71,846997
1/16/2019,402.09,421.83,401.43,413.04,1331488
1/17/2019,411,416.94,403.69,412.52,917150
1/18/2019,417.08,420.56,413.59,419.45,1031832
1/22/2019,416.41,419.2,411.09,413.6,905609
1/23/2019,413.03,414.57,403.76,408.48,660154
1/24/2019,407.91,411.33,401.8,406.56,838386
1/25/2019,411.22,414.07,409.15,409.95,572987
1/28/2019,405.85,407.88,402.4,405.36,640436
1/29/2019,411.5,412,406.29,407.62,602780
1/30/2019,409.2,410.94,401.82,408.33,869856
1/31/2019,406.22,415.96,406.22,415.08,750070
2/1/2019,417.44,417.58,412.12,416.81,585852
2/4/2019,416.5,418.74,413.17,417.98,534750
2/5/2019,418.12,419.14,414.05,417.56,523368
2/6/2019,418.44,420.78,415.07,416.39,424661
2/7/2019,414.35,417.88,410.01,415.01,469360
2/8/2019,412.15,414.05,406.13,411.76,567035
2/11/2019,413.75,414.87,411,412.7,595642
2/12/2019,416.19,425.75,415.43,425.51,617426
2/13/2019,426.7,433.75,426.1,427.45,803494
2/14/2019,424.41,425.27,417.95,423.38,542539
2/15/2019,425.19,432.63,425.19,431.95,600252
2/19/2019,428.43,433,428.17,431.07,438014
2/20/2019,431.78,437.49,429.77,437.22,563283
2/21/2019,436.6,437.59,432.85,435.02,451887
2/22/2019,435.52,436.95,433.45,436.72,400264
2/25/2019,439.28,444.8,438.04,438.93,516304
2/26/2019,437.67,443.01,435.69,440.53,472041
2/27/2019,440.17,444.7,438.88,442.01,461092
2/28/2019,442.01,444.72,440.39,443.22,512124
3/1/2019,447.56,451.92,442.1,443.77,657238
3/4/2019,445.89,447,434.06,437.33,686154
3/5/2019,434.25,435.71,431.15,432.52,433502
3/6/2019,432.52,434,429.39,429.86,272773
3/7/2019,434.44,434.98,420.54,423.19,467435
3/8/2019,420.57,421.89,417.21,421.31,587066
3/11/2019,424.01,429.39,422.92,428.1,593087
3/12/2019,429.63,431.02,426.88,427.84,504680
3/13/2019,430.33,433.4,426.5,431.84,606702
3/14/2019,435.46,435.46,431.11,433.63,501687
3/15/2019,433.83,438.82,432.93,433.55,1756866
3/18/2019,436,440.75,435.94,440.48,550707
3/19/2019,442.55,443.36,433.65,434.57,948487
3/20/2019,434.2,434.7,427.56,429.92,881646
3/21/2019,428.59,433.7,424.2,430.36,472425
3/22/2019,426.51,428.43,415.13,417.36,585339
3/25/2019,418,419.5,413.3,415.41,411020
3/26/2019,420.57,423.31,418.94,422.67,494947
3/27/2019,423.6,425.53,417.71,419.64,425001
3/28/2019,421.4,425.64,420.23,424.97,342714
3/29/2019,429.71,432,426.19,427.37,455908
4/1/2019,431.59,439.64,429.4,438.39,498932
4/2/2019,438.39,440.1,435.47,436.45,423113
4/3/2019,439.22,442.8,437.31,439.07,337841
4/4/2019,439.17,442.7,438.92,441.84,375170
4/5/2019,443.17,446.83,440.61,445.1,458386
4/8/2019,444.54,447.68,443.1,446.14,398399
4/9/2019,445.41,445.94,438.52,439.81,460873
4/10/2019,441.6,442.94,439.17,442.76,402895
4/11/2019,445,448.75,442.87,446.11,412742
4/12/2019,448.69,457.33,448.69,454.35,628678
4/15/2019,456.36,457.1,449.77,451.86,591033
4/16/2019,453.1,466.89,453,466.54,1030704
4/17/2019,466.98,468.78,462.42,467.49,628250
4/18/2019,468.78,469.37,465.69,465.69,530369
4/22/2019,463.75,465.66,462.15,464.02,432873
4/23/2019,464,474.03,463.9,474.03,687385
4/24/2019,474.03,482.37,472.61,480.17,1008544
4/25/2019,477.89,480.48,472.61,474.45,598714
4/26/2019,475.11,479.46,471.85,478.98,469042
4/29/2019,480,481.58,478.61,479.84,366911
4/30/2019,479.74,485.85,477.57,485.24,567635
5/1/2019,486.84,487.45,478.71,479.13,488613
5/2/2019,479.51,480.17,471.47,476.41,436131
5/3/2019,476.51,482.9,476.41,482.5,403293
5/6/2019,472.92,478.62,469.87,476.37,434380
5/7/2019,473.61,473.93,459.06,463.77,709484
5/8/2019,462.18,469.46,459.62,465.47,454830
5/9/2019,458.73,464.46,454.16,464.22,435546
5/10/2019,461.85,465.64,453.25,463,484262
5/13/2019,453.12,454.39,440.19,442.78,703857
5/14/2019,444.36,451.06,444.36,445.86,426794
5/15/2019,441.49,446.39,439.43,444.36,424222
5/16/2019,446.51,450.68,445.77,447.24,449091
5/17/2019,441.83,447.36,440.24,441.56,496878
5/20/2019,439.6,440.28,434.48,438.09,465677
5/21/2019,440.82,444.32,440.19,441.66,306992
5/22/2019,440.16,442.08,436.38,439.14,331006
5/23/2019,434.86,434.86,429.1,433.89,577553
5/24/2019,437,438.23,434.8,435.76,277330
5/28/2019,436.17,436.7,429.31,429.31,462829
5/29/2019,426.39,428.45,422.63,427.93,390709
5/30/2019,428.48,431.48,423.81,426.59,412411
5/31/2019,420.75,420.75,415.02,415.56,534635
6/3/2019,415.71,421.88,415.19,419.9,581372
6/4/2019,433.41,434.8,423.15,434.53,558448
6/5/2019,433.66,440.49,427.81,438.15,605831
6/6/2019,438.3,441.61,436.25,439.23,675288
6/7/2019,439.99,444.4,438.53,444.11,503954
6/10/2019,446.9,449,443.47,443.81,525014
6/11/2019,448.08,448.34,439.91,443.12,536789
6/12/2019,443.44,447.96,441.06,446.25,430122
6/13/2019,446.86,449.4,445.69,448.28,325862
6/14/2019,449.14,449.14,444.63,446.97,343538
6/17/2019,446.67,447.8,439.61,440.12,346387
6/18/2019,443.32,456.11,442.4,449.31,535435
6/19/2019,451.2,456.22,449.28,454.95,544286
6/20/2019,456.5,466.85,456.5,465.58,729137
6/21/2019,465.12,472.18,463.72,468.24,1056899
6/24/2019,467.87,470.92,461.5,463.4,397571
6/25/2019,463.03,463.04,455.99,458.36,454082
6/26/2019,460.15,461.47,455.47,460.96,434348
6/27/2019,462.48,467.09,461.37,464.48,352878
6/28/2019,468.56,472.36,465.61,469.3,634256
7/1/2019,474.88,477.14,468.96,472.93,471628
7/2/2019,472.97,473.1,467.67,469.87,346991
7/3/2019,471.36,477.08,471.2,475.35,343881
7/5/2019,475.3,478.76,472.21,478.69,383113
7/8/2019,474.06,477.21,471.95,472.44,414631
7/9/2019,470.26,476.24,468.18,473.82,445512
7/10/2019,473.82,476.65,472.37,475.54,505079
7/11/2019,477,480.71,474.41,480.07,390571
7/12/2019,478.18,482.83,476.58,482.46,472362
7/15/2019,482.87,483,479.22,481.7,416403
7/16/2019,482.48,483.49,476.88,477.17,409740
7/17/2019,475,476.6,468.16,471,511158
7/18/2019,470.86,475.19,470.01,475.14,498472
7/19/2019,476.3,483,472.5,473.24,887366
7/22/2019,472.57,475.04,465.86,473.55,647810
7/23/2019,476.47,480.68,475.69,477.46,449207
7/24/2019,475.96,481.7,475.81,477.15,593392
7/25/2019,476.55,476.55,470.1,473.87,494858
7/26/2019,474.37,478.86,471.86,478.17,417965
7/29/2019,476.96,481.37,474.68,478.31,363347
7/30/2019,475,478.47,472.75,478.41,391655
7/31/2019,477.93,478.33,465.51,467.68,421092
8/1/2019,465.19,467.67,449.75,451.95,734629
8/2/2019,450,451.71,441.78,448.22,527693
8/5/2019,437.96,439.19,426.81,431.32,647585
8/6/2019,435.39,437.89,430.22,435.71,418125
8/7/2019,426.74,432.79,423.46,430.39,573953
8/8/2019,434,438.44,431.6,437.62,499922
8/9/2019,435.02,435.11,425.85,426.33,649988
8/12/2019,420.24,425.94,414.46,416.44,661186
8/13/2019,416.56,427.2,413.59,425.33,882887
8/14/2019,414.75,419.12,411.01,411.37,793669
8/15/2019,413.54,417.2,406.21,409.3,612719
8/16/2019,413.4,422.71,413.4,419.46,544256
8/19/2019,427.17,427.94,423.17,425.56,473009
8/20/2019,423.41,423.41,417.53,418.29,401659
8/21/2019,422.8,424.97,420.11,420.93,351198
8/22/2019,423,423.92,416.63,419,551900
8/23/2019,416.94,418.97,405.07,407.25,853346
8/26/2019,411.68,411.88,403.54,405.47,812336
8/27/2019,406.65,410.9,405.26,410.51,1068831
8/28/2019,408.01,413.97,406.39,413.84,590682
8/29/2019,419,424.83,416.99,422.04,699706
8/30/2019,424.96,425.85,420.93,422.56,466297
9/3/2019,420.99,420.99,412.69,415.82,540290
9/4/2019,416.28,418.67,412.12,415.64,525017
9/5/2019,421.82,429.98,420.83,424.72,888922
9/6/2019,424.88,426.13,421.18,423.83,467212
9/9/2019,426.96,432.87,424.86,430.85,724667
9/10/2019,432,434.11,421.44,428.34,734800
9/11/2019,429.27,434.14,423.86,432.83,605069
9/12/2019,432.91,437.25,428.74,434.75,602193
9/13/2019,438.15,444.79,437.07,442.96,586486
9/16/2019,439.17,442.63,432.45,435.71,697398
9/17/2019,436.95,439.54,434.69,439.18,677930
9/18/2019,442.55,444.95,438.93,443.16,645484
9/19/2019,443.55,448.95,442.1,443.98,521066
9/20/2019,446.16,447.13,441.82,444.39,1234461
9/23/2019,440.94,448.08,440.26,446.2,663140
9/24/2019,449.1,449.97,439.14,442.12,789066
9/25/2019,442,445.56,437.3,445.19,601458
9/26/2019,444.72,447.21,442.15,446,517325
9/27/2019,448.58,449.52,440.95,446.13,539203
9/30/2019,448.09,448.98,445,445.64,362872
10/1/2019,445.63,448.67,433.27,433.69,604343
10/2/2019,428.5,429.33,417.47,420.36,762354
10/3/2019,418.89,421.61,411.21,419.61,508320
10/4/2019,421.15,427.7,419.09,427.44,358260
10/7/2019,424.76,427.24,421.28,423.17,585555
10/8/2019,419.37,420.26,411.75,413.16,507535
10/9/2019,415.81,419.33,413.96,417.17,386543
10/10/2019,417.07,424.88,417.07,420.38,589763
10/11/2019,428,435.9,425.46,434,742922
10/14/2019,432.29,434.5,429.63,434.21,714328
10/15/2019,437.82,447.98,435.05,444.45,840300
10/16/2019,445,447.4,444.06,446.4,484655
10/17/2019,449.99,454.38,449,450.67,546587
10/18/2019,448.73,450.19,444.6,445.04,527955
10/21/2019,447.06,454.39,447.04,453.65,576621
10/22/2019,453.63,455.26,449,450.32,410487
10/23/2019,449.83,457.32,448.33,457.06,378296
10/24/2019,457.58,459.48,451.71,454.66,405179
10/25/2019,455.8,460.6,451.67,459.8,475355
10/28/2019,461.47,469.5,461.47,466.56,584098
10/29/2019,464.95,470.79,464.6,466.16,473729
10/30/2019,465.4,467.55,460.63,466.94,323587
10/31/2019,464.22,466.94,458,461.7,429503
11/1/2019,466.36,471.6,466.31,469.17,441463
11/4/2019,474.88,476.8,472.91,476.53,551836
11/5/2019,476.53,484.89,475.79,482.44,716771
11/6/2019,484.91,491.58,483.08,489.54,792764
11/7/2019,492.2,495.39,489.54,490.16,756488
11/8/2019,489.85,491.94,485.66,490.21,356214
11/11/2019,486.4,488.81,485.39,486.79,414091
11/12/2019,487,487.62,484.41,486.79,365285
11/13/2019,482.53,487.9,480.57,485.57,334796
11/14/2019,484.97,485.63,481.84,484.59,413321
11/15/2019,486.07,491.88,484,490.96,342074
11/18/2019,490.81,492.57,488.69,491.74,303683
11/19/2019,493,495.78,491.13,492.8,350598
11/20/2019,490.58,492.71,485.17,488.81,438802
11/21/2019,489,489.5,482.54,484.98,526929
11/22/2019,485,487.77,484.1,485,483119
11/25/2019,486.24,492.56,484.36,491.86,434720
11/26/2019,490.76,491.46,487.5,490.89,525631
11/27/2019,490.43,494.64,488.86,494.21,299709
11/29/2019,496.55,496.9,493.46,494.91,239594
12/2/2019,495.28,495.69,488.91,489.7,379788
12/3/2019,484.64,486.21,478.68,485.76,482263
12/4/2019,485.66,493,485.66,486.69,730794
12/5/2019,485.11,490.54,482.52,490.3,460598
12/6/2019,495.47,499.7,491.85,495.76,506997
12/9/2019,494.3,498.09,492.1,497.07,372962
12/10/2019,497.79,497.92,492.85,494.03,354071
12/11/2019,494.28,497.34,492.62,493.91,469584
12/12/2019,494.04,503.69,493.52,502.12,535815
12/13/2019,501.59,503.86,495.49,498.61,455646
12/16/2019,503.61,506.81,501.22,502.05,426876
12/17/2019,503.53,505.22,500.1,502.29,425123
12/18/2019,503.17,503.17,498.17,499.49,542930
12/19/2019,499.34,503.86,499.02,502.34,428327
12/20/2019,506.36,506.36,499.42,499.59,967572
12/23/2019,501.62,502.82,497.61,499.66,361212
12/24/2019,500.3,500.76,497.44,499.64,126394
12/26/2019,499.84,503.26,499.73,503.24,156971
12/27/2019,503.25,504.55,501.62,503.01,221678
12/30/2019,504,504,499.59,500.84,276150
12/31/2019,500.76,502.89,498.28,502.7,296863
1/2/2020,510,510,504.92,508.98,520448
1/3/2020,501.72,506.7,501.52,503.57,337321
1/6/2020,500.17,504.77,498.51,504,411307
1/7/2020,502.88,509.82,502.88,507.22,454223
1/8/2020,507.77,510.14,502.24,507.1,726510
1/9/2020,513.88,514.82,510.6,513.1,477148
1/10/2020,514.51,515.24,510.41,512.18,483959
1/13/2020,513.27,523.45,513.27,523.11,651831
1/14/2020,520.15,525,516.52,518.32,924358
1/15/2020,518.5,531.62,518.5,530.26,1005148
1/16/2020,536.91,536.91,530.25,535,778150
1/17/2020,537.06,539.2,533.23,535.24,669121
1/21/2020,532.01,534.15,527.76,529.14,775987
1/22/2020,532.53,539.63,531.34,536.86,778123
1/23/2020,533.6,544,532.88,541.94,804476
1/24/2020,544.42,547.35,532.76,536.84,751151
1/27/2020,522,530.33,519.61,523.81,516527
1/28/2020,527.96,533.77,525.15,529.97,496575
1/29/2020,534.45,542.17,532.37,536.49,434731
1/30/2020,531.04,540.26,528.91,539.69,510956
1/31/2020,537.94,539.09,525.18,527.35,646420
2/3/2020,530.23,537.15,529.8,530.08,503076
2/4/2020,538.17,540.32,531.45,535.24,851764
2/5/2020,543.84,546.68,537.47,543.48,942967
2/6/2020,548.07,555.24,541.33,554.67,824432
2/7/2020,550,556.01,549.5,555.74,712908
2/10/2020,553.44,561.25,553.3,561.1,744099
2/11/2020,564.05,571.31,563.88,570.44,598959
2/12/2020,574.84,576.81,570.01,572.48,426314
2/13/2020,568.69,572.75,567.37,568.55,479675
2/14/2020,565.74,568.92,562.71,565.94,472391
2/18/2020,565,565.22,562.31,564.81,403248
2/19/2020,567.98,573,566.19,572.07,383200
2/20/2020,570,572.95,560.62,566.92,475404
2/21/2020,563.41,564.85,555,557,494166
2/24/2020,536.05,541.31,527.65,528,1063898
2/25/2020,530.26,531.13,502.47,506,1064637
2/26/2020,508.17,517.96,505.49,508.47,959697
2/27/2020,495.64,500.86,475.78,475.82,1286083
2/28/2020,459.25,465.41,449.02,463.01,2039371
3/2/2020,467.14,488.18,461.57,487.94,1278217
3/3/2020,488.34,503.98,476.18,482.07,1589823
3/4/2020,488.09,497.77,479.3,495.31,1175004
3/5/2020,477.37,482.4,464.58,472.47,1022212
3/6/2020,452.04,458.96,440.52,450.41,1460371
3/9/2020,411.39,436.1,405.15,419.01,1478230
3/10/2020,441.33,459.02,434.23,459,1608337
3/11/2020,445,447.99,422.17,430.97,1263679
3/12/2020,398.38,420,383.43,386.22,1669907
3/13/2020,415.11,419.24,388,413.78,1579445
3/16/2020,368.44,376.57,354.01,357.28,1569371
3/17/2020,366.21,398.24,355.39,386.76,1609663
3/18/2020,357.17,374.57,323.98,373.36,1969554
3/19/2020,367.29,415.15,351.3,397.36,1593658
3/20/2020,401.01,402.4,350.96,354.72,1363213
3/23/2020,354.72,354.72,326.28,327.42,1422874
3/24/2020,349.3,373.06,346.29,371.7,1319554
3/25/2020,384.9,439.99,377,401.38,1950996
3/26/2020,408.06,454.5,405.57,451.9,1598329
3/27/2020,428.54,449.48,421.12,434.34,1044182
3/30/2020,438,456.25,434.51,455.35,1177358
3/31/2020,451.89,458.63,436.99,439.97,1390256
4/1/2020,418.11,424.5,401.9,409.54,1163679
4/2/2020,408.18,433.87,406.19,426.53,649308
4/3/2020,426.71,432.98,411.03,418.07,612653
4/6/2020,442.01,452.98,433.4,449.52,957936
4/7/2020,469,469.07,441.98,443.12,831225
4/8/2020,445.81,455.64,441.63,450.97,772259
4/9/2020,460,478.69,458.43,471.42,1154661
4/13/2020,468.86,470.24,449.25,452.39,689115
4/14/2020,466.79,467.99,456.48,458.03,566294
4/15/2020,442.49,451,440,443.07,590579
4/16/2020,445.19,462.85,444.84,458.99,764913
4/17/2020,476.32,484.69,469.35,476.87,977286
4/20/2020,467.84,475.24,464.15,470.8,589552
4/21/2020,460.07,477.62,453.33,474.37,1200743
4/22/2020,484.32,487.88,475.54,481,842763
4/23/2020,481.32,484.76,469.31,471.2,512349
4/24/2020,476.03,476.03,469.64,475.14,517642
4/27/2020,481.07,498.15,477.06,496.65,613925
4/28/2020,508.07,510.79,494.76,497.77,655696
4/29/2020,510.67,516,500.59,511.39,637998
4/30/2020,501.24,507.94,497.81,502.04,580331
5/1/2020,491.42,492.47,483.15,484.16,526329
5/4/2020,479,483.71,473.11,481.51,634897
5/5/2020,488.11,493.73,484.88,485.49,525894
5/6/2020,489.73,491.7,476.67,483.4,520862
5/7/2020,494.87,502.81,493.33,497.39,537095
5/8/2020,505.53,506,496.62,498.78,450482
5/11/2020,492.27,497.18,488.64,493.11,699593
5/12/2020,472.83,473.34,451.35,454.44,3499006
5/13/2020,459.99,491.78,456.5,485.8,9666149
5/14/2020,481,500.14,471.45,498.2,11804135
5/15/2020,495,515.59,490.52,513.73,5957036
5/18/2020,519,528.79,514.59,516.43,5587203
5/19/2020,512.46,515.58,498.83,501.2,2100142
5/20/2020,509.56,513,503.46,508.74,1496770
5/21/2020,508.08,509.63,504.15,508.51,1007961
5/22/2020,506,513.57,503,513.3,632708
5/26/2020,525,530.15,521.41,523.63,1064311
5/27/2020,536.25,537.35,525.33,536.4,1182106
5/28/2020,548.48,550,535.01,536.84,1132946
5/29/2020,530.69,534.5,520.55,528.64,1159516
6/1/2020,528,543.11,526.73,538.23,668535
6/2/2020,544.4,547.77,538.43,541.34,847093
6/3/2020,550,551.94,542.81,547.71,1071558
6/4/2020,541.93,548.14,540,546.19,913455
6/5/2020,558,562.09,551.62,556.53,1438068
6/8/2020,557.22,561.92,550.55,557.33,1133450
6/9/2020,547.97,562.5,546.95,558.06,851931
6/10/2020,559.45,567.58,555.63,558.06,779693
6/11/2020,544.07,548.67,521.14,525.21,1250854
6/12/2020,538.4,539.13,516.1,527.04,1065590
6/15/2020,518.23,549.59,515.72,543.03,1242967
6/16/2020,558.9,558.9,539.35,550.4,826883
6/17/2020,554.96,561.5,552.8,555.23,704587
6/18/2020,549.87,558.35,548.53,556.77,531776
6/19/2020,566.98,566.98,546.85,555.37,1875026
6/22/2020,550.77,558.57,548.59,553.21,478601
6/23/2020,560,561.99,553.21,554.65,605923
6/24/2020,548.65,551.9,536.24,538.57,868874
6/25/2020,537.77,550.4,532.75,546.97,714151
6/26/2020,542.11,544.42,528.63,534.85,1167775
6/29/2020,540,540.57,530.99,532.87,774366
6/30/2020,533.97,545.98,533.97,544.09,1067092
7/1/2020,544.29,546.48,537.46,544.32,549023
7/2/2020,555.48,560.56,548.62,551.77,741950
